town,flat_type,flat_model,floor_area_sqm,street_name,resale_price,month,remaining_lease,lease_commence_date,storey_range,_id,block,time,lease_years,lease_years_int,size_sqft,cost_psf,days_ago,storey_min,storey_max,storey_mid,full_name,group_count,group_storey_min,group_storey_max,storey_rank,group_cost_psf_max,group_cost_psf_max_date,year
CLEMENTI,4 ROOM,Model A,90.0,CLEMENTI AVE 3,742000.0,2013-07,,2006,10 TO 12,28893,462,2013-07-01,91.9986301369863,92,968.751,765.9346932287037,-3351,10,12,11.0,CLEMENTI AVE 3 2006,142,2,27,0.36,830.9668841632164,2021-11-01,2013
CLEMENTI,4 ROOM,Model A,90.0,CLEMENTI AVE 3,740000.0,2013-07,,2006,13 TO 15,28892,462,2013-07-01,91.9986301369863,92,968.751,763.8701792307827,-3351,13,15,14.0,CLEMENTI AVE 3 2006,142,2,27,0.48,830.9668841632164,2021-11-01,2013
CLEMENTI,5 ROOM,Improved,121.0,CLEMENTI AVE 6,702000.0,2013-07,,1984,01 TO 03,28891,204,2013-07-01,69.98219178082192,70,1302.4319,538.9917123497974,-3351,2,3,2.5,CLEMENTI AVE 6 1984,136,2,15,0.0384615384615384,546.6696569701649,2013-12-01,2013
CLEMENTI,4 ROOM,Model A,90.0,CLEMENTI AVE 3,700000.0,2013-07,,2002,10 TO 12,28890,457,2013-07-01,87.9958904109589,88,968.751,722.579899272362,-3351,10,12,11.0,CLEMENTI AVE 3 2002,460,2,27,0.36,777.2895202172695,2013-08-01,2013
CLEMENTI,5 ROOM,Improved,118.0,CLEMENTI WEST ST 2,690000.0,2013-07,,1981,13 TO 15,28889,724,2013-07-01,66.98219178082192,67,1270.1402,543.247115554645,-3351,13,15,14.0,CLEMENTI WEST ST 2 1981,591,2,27,0.48,578.6762752647306,2013-05-01,2013
CLEMENTI,5 ROOM,Improved,119.0,CLEMENTI WEST ST 1,663000.0,2013-07,,1979,16 TO 18,28887,605,2013-07-01,64.97945205479452,65,1280.9041,517.6031523359165,-3351,16,18,17.0,CLEMENTI WEST ST 1 1979,923,2,24,0.6818181818181818,546.4889994496856,2022-07-01,2013
CLEMENTI,5 ROOM,Improved,121.0,CLEMENTI AVE 5,638000.0,2013-07,,1979,01 TO 03,28886,342,2013-07-01,64.97945205479452,65,1302.4319,489.85286677944543,-3351,2,3,2.5,CLEMENTI AVE 5 1979,1079,2,12,0.05,580.644561915291,2017-11-01,2013
CLEMENTI,4 ROOM,Model A,104.0,CLEMENTI ST 13,630000.0,2013-07,,1984,10 TO 12,28885,118,2013-07-01,69.98219178082192,70,1119.4456,562.7785753948205,-3351,10,12,11.0,CLEMENTI ST 13 1984,467,2,15,0.6923076923076923,638.70901810682,2014-02-01,2013
CLEMENTI,4 ROOM,New Generation,92.0,CLEMENTI AVE 2,590000.0,2013-07,,1978,10 TO 12,28884,358,2013-07-01,63.97945205479452,64,990.2788,595.7918113565594,-3351,10,12,11.0,CLEMENTI AVE 2 1978,2217,2,27,0.36,623.3244186030815,2015-06-01,2013
CLEMENTI,4 ROOM,New Generation,92.0,CLEMENTI AVE 4,548800.0,2013-07,,1979,10 TO 12,28883,301,2013-07-01,64.97945205479452,65,990.2788,554.1873662245421,-3351,10,12,11.0,CLEMENTI AVE 4 1979,1518,2,15,0.6923076923076923,641.1336877060268,2012-12-01,2013
CLEMENTI,4 ROOM,New Generation,91.0,CLEMENTI AVE 4,546800.0,2013-07,,1979,01 TO 03,28882,316,2013-07-01,64.97945205479452,65,979.5149,558.2355102510436,-3351,2,3,2.5,CLEMENTI AVE 4 1979,1518,2,15,0.0384615384615384,641.1336877060268,2012-12-01,2013
CLEMENTI,4 ROOM,New Generation,92.0,CLEMENTI AVE 5,546500.0,2013-07,,1979,07 TO 09,28881,348,2013-07-01,64.97945205479452,65,990.2788,551.8647879768808,-3351,7,9,8.0,CLEMENTI AVE 5 1979,1079,2,12,0.6,580.644561915291,2017-11-01,2013
CLEMENTI,4 ROOM,New Generation,92.0,CLEMENTI AVE 4,529000.0,2013-07,,1979,04 TO 06,28880,305,2013-07-01,64.97945205479452,65,990.2788,534.1929969620677,-3351,4,6,5.0,CLEMENTI AVE 4 1979,1518,2,15,0.2307692307692307,641.1336877060268,2012-12-01,2013
CLEMENTI,4 ROOM,New Generation,91.0,CLEMENTI WEST ST 2,477000.0,2013-07,,1980,04 TO 06,28879,707,2013-07-01,65.97945205479452,66,979.5149,486.9757468722528,-3351,4,6,5.0,CLEMENTI WEST ST 2 1980,1456,2,15,0.2307692307692307,512.4985847586391,2013-10-01,2013
CLEMENTI,4 ROOM,New Generation,93.0,WEST COAST RD,475000.0,2013-07,,1980,10 TO 12,28878,704,2013-07-01,65.97945205479452,66,1001.0427,474.505233393141,-3351,10,12,11.0,WEST COAST RD 1980,1401,2,15,0.6923076923076923,551.8723239218765,2022-03-01,2013
CLEMENTI,4 ROOM,New Generation,91.0,CLEMENTI WEST ST 2,462000.0,2013-07,,1981,01 TO 03,28877,716,2013-07-01,66.98219178082192,67,979.5149,471.6620441404209,-3351,2,3,2.5,CLEMENTI WEST ST 2 1981,591,2,27,0.02,578.6762752647306,2013-05-01,2013
CLEMENTI,3 ROOM,Model A,61.0,CLEMENTI AVE 2,452000.0,2013-07,,2003,10 TO 12,28876,367,2013-07-01,88.9958904109589,89,656.5979,688.3969625854728,-3351,10,12,11.0,CLEMENTI AVE 2 2003,111,2,24,0.4090909090909091,692.9659689743145,2022-08-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 2,416000.0,2013-07,,1978,04 TO 06,28875,328,2013-07-01,63.97945205479452,64,721.1813,576.831373747489,-3351,4,6,5.0,CLEMENTI AVE 2 1978,2217,2,27,0.12,623.3244186030815,2015-06-01,2013
CLEMENTI,3 ROOM,New Generation,82.0,WEST COAST DR,407000.0,2013-07,,1978,10 TO 12,28874,508,2013-07-01,63.97945205479452,64,882.6397999999999,461.11675453565545,-3351,10,12,11.0,WEST COAST DR 1978,929,2,15,0.6923076923076923,515.8203630626584,2021-11-01,2013
CLEMENTI,5 ROOM,Improved,110.0,CLEMENTI AVE 3,790000.0,2013-07,,2002,07 TO 09,28894,459,2013-07-01,87.9958904109589,88,1184.029,667.2133875099343,-3351,7,9,8.0,CLEMENTI AVE 3 2002,460,2,27,0.24,777.2895202172695,2013-08-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 2,400000.0,2013-07,,1978,07 TO 09,28873,363,2013-07-01,63.97945205479452,64,721.1813,554.6455516802779,-3351,7,9,8.0,CLEMENTI AVE 2 1978,2217,2,27,0.24,623.3244186030815,2015-06-01,2013
GEYLANG,2 ROOM,Standard,46.0,BALAM RD,253000.0,2013-07,,1973,04 TO 06,28895,30,2013-07-01,58.97671232876712,59,495.1394,510.96721448545605,-3351,4,6,5.0,BALAM RD 1973,271,2,12,0.3,535.2028135914856,2013-09-01,2013
GEYLANG,2 ROOM,Standard,46.0,BALAM RD,265000.0,2013-07,,1973,04 TO 06,28897,30,2013-07-01,58.97671232876712,59,495.1394,535.2028135914856,-3351,4,6,5.0,BALAM RD 1973,271,2,12,0.3,535.2028135914856,2013-09-01,2013
HOUGANG,3 ROOM,Simplified,64.0,HOUGANG AVE 8,325000.0,2013-07,,1989,01 TO 03,28940,684,2013-07-01,74.98767123287672,75,688.8896,471.7737065561739,-3351,2,3,2.5,HOUGANG AVE 8 1989,687,2,15,0.0384615384615384,521.163899475188,2022-07-01,2013
HOUGANG,3 ROOM,Simplified,64.0,HOUGANG AVE 4,325000.0,2013-07,,1989,01 TO 03,28939,682,2013-07-01,74.98767123287672,75,688.8896,471.7737065561739,-3351,2,3,2.5,HOUGANG AVE 4 1989,96,2,6,0.125,497.902711842362,2014-04-01,2013
HOUGANG,3 ROOM,Improved,59.0,HOUGANG AVE 3,294000.0,2013-07,,1975,04 TO 06,28938,2,2013-07-01,60.97671232876712,61,635.0701,462.94102021178446,-3351,4,6,5.0,HOUGANG AVE 3 1975,634,2,21,0.1578947368421052,489.5333601755145,2022-04-01,2013
GEYLANG,5 ROOM,Improved,110.0,PINE CL,830000.0,2013-07,,2000,13 TO 15,28937,1,2013-07-01,85.9931506849315,86,1184.029,700.9963438395512,-3351,13,15,14.0,PINE CL 2000,472,2,21,0.631578947368421,861.4653864052316,2022-01-01,2013
GEYLANG,4 ROOM,Model A,86.0,PINE CL,700000.0,2013-07,,2000,16 TO 18,28936,11,2013-07-01,85.9931506849315,86,925.6954,756.1882666803789,-3351,16,18,17.0,PINE CL 2000,472,2,21,0.7894736842105263,861.4653864052316,2022-01-01,2013
GEYLANG,4 ROOM,Model A,85.0,EUNOS CRES,685000.0,2013-07,,2006,13 TO 15,28935,35,2013-07-01,91.9986301369863,92,914.9315,748.6899292460693,-3351,13,15,14.0,EUNOS CRES 2006,222,2,21,0.631578947368421,852.5228391415096,2022-08-01,2013
GEYLANG,4 ROOM,Model A,102.0,CASSIA CRES,660888.0,2013-07,,1998,07 TO 09,28934,30,2013-07-01,83.9931506849315,84,1097.9178,601.9467031138397,-3351,7,9,8.0,CASSIA CRES 1998,385,2,21,0.3157894736842105,758.7088942359802,2022-08-01,2013
GEYLANG,5 ROOM,Improved,121.0,ALJUNIED RD,628000.0,2013-07,,1983,04 TO 06,28933,126,2013-07-01,68.98219178082192,69,1302.4319,482.17492215907794,-3351,4,6,5.0,ALJUNIED RD 1983,107,2,21,0.1578947368421052,575.8458465275612,2022-07-01,2013
GEYLANG,5 ROOM,Standard,119.0,SIMS DR,625000.0,2013-07,,1977,10 TO 12,28932,50,2013-07-01,62.97945205479452,63,1280.9041,487.936606651505,-3351,10,12,11.0,SIMS DR 1977,322,2,27,0.36,562.1029708625338,2022-04-01,2013
GEYLANG,4 ROOM,Model A,102.0,PIPIT RD,574000.0,2013-07,,1997,07 TO 09,28931,55,2013-07-01,82.9931506849315,83,1097.9178,522.8078094735325,-3351,7,9,8.0,PIPIT RD 1997,223,2,18,0.375,656.4642650414198,2022-02-01,2013
GEYLANG,5 ROOM,Improved,118.0,PAYA LEBAR WAY,567000.0,2013-07,,1980,10 TO 12,28930,123,2013-07-01,65.97945205479452,66,1270.1402,446.40741234707787,-3351,10,12,11.0,PAYA LEBAR WAY 1980,432,2,21,0.4736842105263157,570.8031286624894,2022-07-01,2013
GEYLANG,4 ROOM,Model A,101.0,PIPIT RD,552000.0,2013-07,,1997,04 TO 06,28929,55,2013-07-01,82.9931506849315,83,1087.1539,507.7477990926584,-3351,4,6,5.0,PIPIT RD 1997,223,2,18,0.1875,656.4642650414198,2022-02-01,2013
GEYLANG,4 ROOM,Model A,104.0,GEYLANG EAST AVE 1,550000.0,2013-07,,1983,01 TO 03,28928,127,2013-07-01,68.98219178082192,69,1119.4456,491.3146293129385,-3351,2,3,2.5,GEYLANG EAST AVE 1 1983,317,2,21,0.0263157894736842,589.5775551755262,2021-07-01,2013
GEYLANG,4 ROOM,Model A,106.0,CIRCUIT RD,530000.0,2013-07,,1996,04 TO 06,28927,42,2013-07-01,81.9904109589041,82,1140.9734,464.5156495322328,-3351,4,6,5.0,CIRCUIT RD 1996,98,2,18,0.1875,570.5861521813252,2022-07-01,2013
GEYLANG,5 ROOM,Improved,122.0,UBI AVE 1,515000.0,2013-07,,1985,07 TO 09,28926,322,2013-07-01,70.9849315068493,71,1313.1958,392.1730483755736,-3351,7,9,8.0,UBI AVE 1 1985,1526,2,15,0.4615384615384615,580.644561915291,2021-12-01,2013
GEYLANG,3 ROOM,Standard,56.0,CIRCUIT RD,293000.0,2013-07,,1969,07 TO 09,28900,57,2013-07-01,54.97397260273973,55,602.7783999999999,486.0824475462293,-3351,7,9,8.0,CIRCUIT RD 1969,1697,2,12,0.6,601.6583651084158,2013-04-01,2013
GEYLANG,3 ROOM,Standard,51.0,CIRCUIT RD,275000.0,2013-07,,1971,01 TO 03,28899,44,2013-07-01,56.97397260273973,57,548.9589,500.9482494955452,-3351,2,3,2.5,CIRCUIT RD 1971,1151,2,18,0.03125,601.6583651084158,2012-11-01,2013
HOUGANG,3 ROOM,New Generation,71.0,HOUGANG AVE 7,341000.0,2013-07,,1985,01 TO 03,28942,355,2013-07-01,70.9849315068493,71,764.2369,446.1967225084264,-3351,2,3,2.5,HOUGANG AVE 7 1985,580,2,15,0.0384615384615384,489.62460356100206,2021-11-01,2013
GEYLANG,2 ROOM,Improved,45.0,ALJUNIED CRES,268000.0,2013-07,,1979,04 TO 06,28898,96,2013-07-01,64.97945205479452,65,484.3755,553.2897514428372,-3351,4,6,5.0,ALJUNIED CRES 1979,209,2,12,0.3,553.2897514428372,2013-07-01,2013
GEYLANG,2 ROOM,Standard,47.0,CIRCUIT RD,260000.0,2013-07,,1971,07 TO 09,28896,39,2013-07-01,56.97397260273973,57,505.9033,513.9322079931086,-3351,7,9,8.0,CIRCUIT RD 1971,1151,2,18,0.375,601.6583651084158,2012-11-01,2013
CLEMENTI,3 ROOM,New Generation,82.0,WEST COAST RD,395000.0,2013-07,,1980,07 TO 09,28872,518,2013-07-01,65.97945205479452,66,882.6397999999999,447.5211745493462,-3351,7,9,8.0,WEST COAST RD 1980,1401,2,15,0.4615384615384615,551.8723239218765,2022-03-01,2013
CLEMENTI,5 ROOM,Improved,118.0,CLEMENTI WEST ST 2,688000.0,2013-07,,1981,16 TO 18,28888,724,2013-07-01,66.98219178082192,67,1270.1402,541.6724862341968,-3351,16,18,17.0,CLEMENTI WEST ST 2 1981,591,2,27,0.6,578.6762752647306,2013-05-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 2,380000.0,2013-07,,1978,01 TO 03,28870,351,2013-07-01,63.97945205479452,64,721.1813,526.913274096264,-3351,2,3,2.5,CLEMENTI AVE 2 1978,2217,2,27,0.02,623.3244186030815,2015-06-01,2013
GEYLANG,4 ROOM,Model A,104.0,UBI AVE 1,440000.0,2013-07,,1989,07 TO 09,28922,352,2013-07-01,74.98767123287672,75,1119.4456,393.0517034503508,-3351,7,9,8.0,UBI AVE 1 1989,73,2,12,0.6,409.65159643787456,2020-08-01,2013
GEYLANG,4 ROOM,Model A,104.0,UBI AVE 1,436000.0,2013-07,,1986,01 TO 03,28921,347,2013-07-01,71.9849315068493,72,1119.4456,389.4785061462567,-3351,2,3,2.5,UBI AVE 1 1986,865,2,15,0.0384615384615384,523.0573478294457,2022-01-01,2013
GEYLANG,3 ROOM,Model A,74.0,DAKOTA CRES,430000.0,2013-07,,1984,01 TO 03,28920,58,2013-07-01,69.98219178082192,70,796.5286,539.8425116185408,-3351,2,3,2.5,DAKOTA CRES 1984,144,2,12,0.05,678.9074877778786,2017-10-01,2013
GEYLANG,3 ROOM,Improved,65.0,HAIG RD,425888.0,2013-07,,1976,07 TO 09,28919,10,2013-07-01,61.97671232876712,62,699.6535,608.7127413784109,-3351,7,9,8.0,HAIG RD 1976,824,2,21,0.3157894736842105,608.7127413784109,2013-07-01,2013
GEYLANG,4 ROOM,New Generation,91.0,PAYA LEBAR WAY,422000.0,2013-07,,1980,04 TO 06,28918,121,2013-07-01,65.97945205479452,66,979.5149,430.82550352220267,-3351,4,6,5.0,PAYA LEBAR WAY 1980,432,2,21,0.1578947368421052,570.8031286624894,2022-07-01,2013
GEYLANG,4 ROOM,Simplified,83.0,UBI AVE 1,410000.0,2013-07,,2000,04 TO 06,28917,304,2013-07-01,85.9931506849315,86,893.4037,458.91907544148296,-3351,4,6,5.0,UBI AVE 1 2000,183,2,6,0.75,566.1284478674087,2022-06-01,2013
GEYLANG,4 ROOM,Simplified,84.0,UBI AVE 1,398000.0,2013-07,,1985,04 TO 06,28916,327,2013-07-01,70.9849315068493,71,904.1676,440.1838774138777,-3351,4,6,5.0,UBI AVE 1 1985,1526,2,15,0.2307692307692307,580.644561915291,2021-12-01,2013
GEYLANG,3 ROOM,Improved,65.0,HAIG RD,395800.0,2013-07,,1976,13 TO 15,28915,3,2013-07-01,61.97671232876712,62,699.6535,565.7085971841776,-3351,13,15,14.0,HAIG RD 1976,824,2,21,0.631578947368421,608.7127413784109,2013-07-01,2013
GEYLANG,4 ROOM,Simplified,84.0,UBI AVE 1,394000.0,2013-07,,1985,01 TO 03,28914,319,2013-07-01,70.9849315068493,71,904.1676,435.759918846904,-3351,2,3,2.5,UBI AVE 1 1985,1526,2,15,0.0384615384615384,580.644561915291,2021-12-01,2013
GEYLANG,3 ROOM,Model A,60.0,EUNOS CRES,470000.0,2013-07,,2006,13 TO 15,28923,36,2013-07-01,91.9986301369863,92,645.834,727.7411842671647,-3351,13,15,14.0,EUNOS CRES 2006,222,2,21,0.631578947368421,852.5228391415096,2022-08-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI AVE 3,395000.0,2013-07,,1978,01 TO 03,28871,427,2013-07-01,63.97945205479452,64,721.1813,547.7124822842744,-3351,2,3,2.5,CLEMENTI AVE 3 1978,857,2,15,0.0384615384615384,607.3368790899043,2021-07-01,2013
GEYLANG,4 ROOM,Simplified,89.0,UBI AVE 1,390000.0,2013-07,,1985,01 TO 03,28913,344,2013-07-01,70.9849315068493,71,957.9871,407.1036029608332,-3351,2,3,2.5,UBI AVE 1 1985,1526,2,15,0.0384615384615384,580.644561915291,2021-12-01,2013
GEYLANG,3 ROOM,Improved,65.0,HAIG RD,390000.0,2013-07,,1976,04 TO 06,28912,3,2013-07-01,61.97671232876712,62,699.6535,557.4187794386793,-3351,4,6,5.0,HAIG RD 1976,824,2,21,0.1578947368421052,608.7127413784109,2013-07-01,2013
GEYLANG,4 ROOM,Simplified,84.0,UBI AVE 1,386000.0,2013-07,,1985,01 TO 03,28911,330,2013-07-01,70.9849315068493,71,904.1676,426.9120017129568,-3351,2,3,2.5,UBI AVE 1 1985,1526,2,15,0.0384615384615384,580.644561915291,2021-12-01,2013
GEYLANG,3 ROOM,Simplified,64.0,UBI AVE 1,328000.0,2013-07,,2000,04 TO 06,28910,301,2013-07-01,85.9931506849315,86,688.8896,476.12854077053856,-3351,4,6,5.0,UBI AVE 1 2000,183,2,6,0.75,566.1284478674087,2022-06-01,2013
GEYLANG,3 ROOM,Simplified,63.0,UBI AVE 1,323000.0,2013-07,,2000,01 TO 03,28909,305,2013-07-01,85.9931506849315,86,678.1256999999999,476.3128723774959,-3351,2,3,2.5,UBI AVE 1 2000,183,2,6,0.125,566.1284478674087,2022-06-01,2013
GEYLANG,3 ROOM,Improved,59.0,EUNOS CRES,323000.0,2013-07,,1977,01 TO 03,28908,16,2013-07-01,62.97945205479452,63,635.0701,508.6052705047836,-3351,2,3,2.5,EUNOS CRES 1977,1166,2,18,0.03125,566.6070010777784,2013-06-01,2013
GEYLANG,3 ROOM,Simplified,64.0,UBI AVE 1,320000.0,2013-07,,2000,04 TO 06,28907,302,2013-07-01,85.9931506849315,86,688.8896,464.5156495322328,-3351,4,6,5.0,UBI AVE 1 2000,183,2,6,0.75,566.1284478674087,2022-06-01,2013
GEYLANG,3 ROOM,Standard,60.0,CIRCUIT RD,320000.0,2013-07,,1971,07 TO 09,28906,38,2013-07-01,56.97397260273973,57,645.834,495.4833595010483,-3351,7,9,8.0,CIRCUIT RD 1971,1151,2,18,0.375,601.6583651084158,2012-11-01,2013
GEYLANG,3 ROOM,Standard,63.1,CIRCUIT RD,320000.0,2013-07,,1971,07 TO 09,28905,36,2013-07-01,56.97397260273973,57,679.20209,471.14107084093337,-3351,7,9,8.0,CIRCUIT RD 1971,1151,2,18,0.375,601.6583651084158,2012-11-01,2013
HOUGANG,3 ROOM,Improved,60.0,HOUGANG AVE 8,330000.0,2013-07,,1985,10 TO 12,28941,623,2013-07-01,70.9849315068493,71,645.834,510.96721448545605,-3351,10,12,11.0,HOUGANG AVE 8 1985,555,2,15,0.6923076923076923,572.9026344230871,2022-08-01,2013
GEYLANG,5 ROOM,Improved,122.0,UBI AVE 1,495000.0,2013-07,,1985,04 TO 06,28924,337,2013-07-01,70.9849315068493,71,1313.1958,376.9430270794348,-3351,4,6,5.0,UBI AVE 1 1985,1526,2,15,0.2307692307692307,580.644561915291,2021-12-01,2013
GEYLANG,3 ROOM,Standard,59.0,CIRCUIT RD,315000.0,2013-07,,1967,01 TO 03,28903,64,2013-07-01,52.97123287671233,53,635.0701,496.00823594119765,-3351,2,3,2.5,CIRCUIT RD 1967,745,2,12,0.05,578.0639194178897,2012-06-01,2013
CLEMENTI,3 ROOM,Model A,77.0,CLEMENTI WEST ST 1,355000.0,2013-07,,1983,07 TO 09,28866,612,2013-07-01,68.98219178082192,69,828.8203,428.3196248933575,-3351,7,9,8.0,CLEMENTI WEST ST 1 1983,504,2,15,0.4615384615384615,510.967214485456,2022-08-01,2013
GEYLANG,5 ROOM,Improved,122.0,UBI AVE 1,500000.0,2013-07,,1986,01 TO 03,28925,336,2013-07-01,71.9849315068493,72,1313.1958,380.7505324034695,-3351,2,3,2.5,UBI AVE 1 1986,865,2,15,0.0384615384615384,523.0573478294457,2022-01-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,WEST COAST RD,368000.0,2013-07,,1980,07 TO 09,28869,702,2013-07-01,65.97945205479452,66,721.1813,510.2739075458557,-3351,7,9,8.0,WEST COAST RD 1980,1401,2,15,0.4615384615384615,551.8723239218765,2022-03-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,WEST COAST RD,343000.0,2013-07,,1980,04 TO 06,28860,703,2013-07-01,65.97945205479452,66,721.1813,475.60856056583833,-3351,4,6,5.0,WEST COAST RD 1980,1401,2,15,0.2307692307692307,551.8723239218765,2022-03-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI WEST ST 2,350000.0,2013-07,,1980,04 TO 06,28865,714,2013-07-01,65.97945205479452,66,721.1813,485.3148577202432,-3351,4,6,5.0,CLEMENTI WEST ST 2 1980,1456,2,15,0.2307692307692307,512.4985847586391,2013-10-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,WEST COAST RD,341000.0,2013-07,,1980,07 TO 09,28859,703,2013-07-01,65.97945205479452,66,721.1813,472.83533280743694,-3351,7,9,8.0,WEST COAST RD 1980,1401,2,15,0.4615384615384615,551.8723239218765,2022-03-01,2013
CLEMENTI,3 ROOM,New Generation,68.0,WEST COAST RD,348000.0,2013-07,,1980,07 TO 09,28862,515,2013-07-01,65.97945205479452,66,731.9452,475.44542952122646,-3351,7,9,8.0,WEST COAST RD 1980,1401,2,15,0.4615384615384615,551.8723239218765,2022-03-01,2013
CLEMENTI,3 ROOM,New Generation,68.0,CLEMENTI WEST ST 2,333000.0,2013-07,,1980,04 TO 06,28858,706,2013-07-01,65.97945205479452,66,731.9452,454.9520920418632,-3351,4,6,5.0,CLEMENTI WEST ST 2 1980,1456,2,15,0.2307692307692307,512.4985847586391,2013-10-01,2013
CHOA CHU KANG,EXECUTIVE,Apartment,145.0,CHOA CHU KANG ST 62,645000.0,2013-07,,1996,04 TO 06,28857,602,2013-07-01,81.9904109589041,82,1560.7655,413.2587502735036,-3351,4,6,5.0,CHOA CHU KANG ST 62 1996,1346,2,12,0.3,522.9646385462223,2022-07-01,2013
CLEMENTI,3 ROOM,Model A,74.0,CLEMENTI WEST ST 1,355000.0,2013-07,,1983,04 TO 06,28867,610,2013-07-01,68.98219178082192,69,796.5286,445.6839340106558,-3351,4,6,5.0,CLEMENTI WEST ST 1 1983,504,2,15,0.2307692307692307,510.967214485456,2022-08-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,WEST COAST RD,348000.0,2013-07,,1980,07 TO 09,28863,702,2013-07-01,65.97945205479452,66,721.1813,482.5416299618418,-3351,7,9,8.0,WEST COAST RD 1980,1401,2,15,0.4615384615384615,551.8723239218765,2022-03-01,2013
CHOA CHU KANG,EXECUTIVE,Apartment,148.0,CHOA CHU KANG AVE 4,615000.0,2013-07,,1993,04 TO 06,28856,437,2013-07-01,78.9904109589041,79,1593.0572,386.05016819232856,-3351,4,6,5.0,CHOA CHU KANG AVE 4 1993,1409,2,18,0.1875,488.3691558595637,2022-06-01,2013
CHOA CHU KANG,EXECUTIVE,Maisonette,146.0,TECK WHYE LANE,606000.0,2013-07,,1989,07 TO 09,28855,108,2013-07-01,74.98767123287672,75,1571.5294,385.61162139251104,-3351,7,9,8.0,TECK WHYE LANE 1989,1693,2,15,0.4615384615384615,472.1515232231736,2022-08-01,2013
CLEMENTI,3 ROOM,New Generation,67.0,CLEMENTI ST 12,350000.0,2013-07,,1984,01 TO 03,28864,105,2013-07-01,69.98219178082192,70,721.1813,485.3148577202432,-3351,2,3,2.5,CLEMENTI ST 12 1984,51,2,6,0.125,519.9802047002605,2013-04-01,2013
CHOA CHU KANG,EXECUTIVE,Apartment,142.0,CHOA CHU KANG ST 51,575000.0,2013-07,,1995,04 TO 06,28854,525,2013-07-01,80.9904109589041,81,1528.4738,376.1922513817378,-3351,4,6,5.0,CHOA CHU KANG ST 51 1995,980,2,15,0.2307692307692307,445.4259653048807,2022-06-01,2013
CHOA CHU KANG,4 ROOM,Premium Apartment,113.0,CHOA CHU KANG NTH 6,550000.0,2013-07,,1998,07 TO 09,28853,635,2013-07-01,83.9931506849315,84,1216.3207,452.183375650846,-3351,7,9,8.0,CHOA CHU KANG NTH 6 1998,603,2,18,0.375,495.6999169134176,2015-03-01,2013
CLEMENTI,3 ROOM,Model A,74.0,CLEMENTI WEST ST 1,345000.0,2013-07,,1983,07 TO 09,28861,610,2013-07-01,68.98219178082192,69,796.5286,433.1294569962711,-3351,7,9,8.0,CLEMENTI WEST ST 1 1983,504,2,15,0.4615384615384615,510.967214485456,2022-08-01,2013
CLEMENTI,3 ROOM,New Generation,68.0,WEST COAST RD,368000.0,2013-07,,1980,13 TO 15,28868,513,2013-07-01,65.97945205479452,66,731.9452,502.76987949371073,-3351,13,15,14.0,WEST COAST RD 1980,1401,2,15,0.9230769230769232,551.8723239218765,2022-03-01,2013
SEMBAWANG,5 ROOM,Improved,122.0,SEMBAWANG CL,472500.0,2013-08,,1999,10 TO 12,30817,323,2013-08-01,84.90821917808219,85,1313.1958,359.80925312127863,-3320,10,12,11.0,SEMBAWANG CL 1999,1306,2,18,0.5625,448.7221174481369,2022-03-01,2013
QUEENSTOWN,5 ROOM,Standard,117.0,HOLLAND DR,880000.0,2013-08,,1975,19 TO 21,30797,21,2013-08-01,60.891780821917806,61,1259.3763,698.7585839117348,-3320,19,21,20.0,HOLLAND DR 1975,906,2,27,0.72,741.5951597795295,2014-08-01,2013
QUEENSTOWN,5 ROOM,Improved,110.0,TANGLIN HALT RD,930000.0,2013-08,,2008,28 TO 30,30798,91,2013-08-01,93.913698630137,94,1184.029,785.4537346635935,-3320,28,30,29.0,TANGLIN HALT RD 2008,599,2,42,0.675,936.7732265566694,2022-08-01,2013
QUEENSTOWN,EXECUTIVE,Apartment,150.0,MEI LING ST,980000.0,2013-08,,1995,07 TO 09,30799,149,2013-08-01,80.90547945205479,81,1614.585,606.9671153887841,-3320,7,9,8.0,MEI LING ST 1995,393,2,27,0.24,775.2389556382533,2021-06-01,2013
SEMBAWANG,4 ROOM,Model A,90.0,ADMIRALTY LINK,385000.0,2013-08,,2001,01 TO 03,30800,403,2013-08-01,86.91095890410959,87,968.751,397.4189445997992,-3320,2,3,2.5,ADMIRALTY LINK 2001,452,2,15,0.0384615384615384,454.7932289606279,2013-07-01,2013
QUEENSTOWN,5 ROOM,Improved,128.0,QUEEN'S CL,845000.0,2013-08,,1996,13 TO 15,30795,21,2013-08-01,81.90547945205479,82,1377.7792,613.3058185230261,-3320,13,15,14.0,QUEEN'S CL 1996,285,2,21,0.631578947368421,653.2251321547024,2012-12-01,2013
